100.40308426096537175,13.71044987489775657,930416
100.40335137429146073,13.71047208811907048,930617
100.40337164793517388,13.71028552742205697,930640
100.40366532133785427,13.71049855501569326,930875
100.40456671950917666,13.71038495770983978,931635
100.40492327831758246,13.71110239873034509,931921
100.4054862244690014,13.75434196418721022,932165
100.40556751217421549,13.7540069955761215,932226
100.40557197565495073,13.75156304563357956,932241
100.40503814253510484,13.65958105694978286,932257
100.40564502766082455,13.75565018502153336,932290
100.40558461174668992,13.74438677795647834,932296
100.40558880102749129,13.73708214745467515,932338
100.40511992677363651,13.655500418019626,932349
100.40519249655612555,13.6618953189058292,932379
100.40524287932461789,13.66298772087628244,932422
100.40575074344162942,13.74556377267952989,932436
100.40529244029548295,13.66079803879581966,932466
100.40575743586325075,13.7375433563298337,932470
100.40587455051915811,13.75610836619314803,932477
100.40607418614983715,13.78241530847006224,932501
100.40541250053281885,13.65965268031112601,932553
100.40598275834169328,13.75547022979893086,932554
100.40593520305834829,13.74610570846443736,932563
100.40577256051388133,13.7181114302463687,932566
100.40573700317189321,13.70760995992902309,932581
100.40594023949097391,13.73835995382028052,932588
100.40551950917419788,13.66419280626534061,932594
100.40610382830011815,13.74679644274686119,932639
100.40596243079785665,13.72016450970517631,932651
100.40610798878668675,13.74434185932834573,932653
100.40596002502748263,13.71904485999165857,932657
100.40563543187214179,13.66061723894358337,932670
100.40622624509384764,13.7559592450653394,932679
100.40561993747269298,13.65111579712572976,932694
100.40567792088117471,13.65058209948876389,932742
100.40575592813252115,13.66240174539244556,932749
100.40631294910359372,13.75463882900351997,932759
100.40612058896797976,13.72091070680816749,932767
100.40634479759646069,13.75689887111509435,932774
100.40585908987812047,13.66391758886769736,932816
100.40588991250946549,13.66688566163501939,932826
100.40738488768893433,13.89994769866717483,932886
100.40636261403675178,13.71363111675689517,932935
100.40635690000486591,13.71084026960044078,932944
100.40616217768642571,13.66358478740279025,932997
100.40664943339949389,13.74432533890404606,933003
100.40612031703184925,13.65049907145800567,933022
100.40629437201397423,13.6782326494194546,933031
100.40623043982751028,13.66311207029313124,933042
100.40691113620103181,13.76607919041907913,933078
100.40642022912409459,13.67873505668984535,933096
100.4066111386475626,13.70293472401695212,933122
100.40647459860784352,13.67820499054277406,933133
100.40665886811930818,13.7041746082664222,933150
100.4071226026810848,13.7665414296718307,933211
100.40708216532895847,13.74429801127147144,933277
100.40671230089566279,13.67897352612791551,933283
100.40697530992892439,13.7107701410129188,933320
100.40724773505689882,13.75429207424009093,933331
100.40732706184400058,13.76668749336064401,933336
100.40693446335021122,13.67983232513730663,933418
100.40757706314209941,13.78346411331582999,933435
100.40721125601794483,13.71250364518250642,933475
100.40744951517794448,13.7442586263360873,933508
100.40752960931398263,13.75530710668047973,933518
100.40726563051846654,13.71061368232411226,933520
100.40772734245437903,13.77154094172355592,933571
100.4073391956831216,13.69392155971818248,933615
100.40744256095344156,13.68734762252356241,933688
100.40748810946332981,13.69481796923360761,933691
100.40785680275175196,13.75493549531545057,933700
100.4075198812208356,13.69657287136670476,933706
100.40755458647566911,13.69747949421522115,933730
100.40871036902512969,13.88603478398196245,933744
100.40727536882430115,13.63962936316575991,933768
100.40735062636500174,13.64030157903226126,933811
100.40767610187835146,13.69331727312016866,933821
100.4081756112636441,13.77369402230712403,933842
100.40822404642092636,13.77955243866058233,933852
100.40890894361183427,13.88646899016143443,933882
100.40826260324067221,13.7759803465476196,933892
100.40827579339084252,13.77310553971545737,933909
100.40775022588000809,13.68220461434418489,933921
100.40837849965025441,13.78254111335989762,933937
100.40826596853698049,13.75485984458354949,933971
100.40842124823200265,13.77876589824867537,933985
100.40765781763212772,13.63994005068806992,934026
100.40829148907064905,13.74414195341329226,934037
100.40912536248590925,13.87966948476589124,934052
100.40933927815501647,13.91239588548170403,934063
100.40788721989977716,13.664298798849007,934087
100.40775089412092314,13.64069309339964597,934090
100.40858557213095992,13.77713446113538254,934102
100.40924022268583826,13.88011831373263938,934123
100.40824282573832704,13.71069232652840597,934133
100.40852274141933265,13.75424417859162673,934148
100.40829066156594251,13.71121640223024407,934160
100.40831848458569198,13.71088094330406904,934178
100.40858077542092985,13.74409623273112757,934226
100.4088048049341495,13.77759602916778725,934249
100.40946507544221333,13.87983484276750801,934284
100.40967935638032316,13.91294676376158712,934295
100.40873216571183946,13.75462501372555835,934297
100.40820907822613606,13.66425115846712757,934314
100.40875745540185449,13.75476239613577967,934320
100.40815195090418399,13.64118022028435995,934378
100.4085751605370973,13.7107192211262241,934387
100.40887996784277902,13.75430559138266062,934418
